Domian;Phylum;Class;Order;Family;Genus;Species;MP288;MP289;MP290;MP291;MP292;MP293;MP294;MP295;MP296;MP297;MP298;MP299;MP300;MP301;MP302;MP303;MP304;MP305;MP306;MP307;total
Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;IMCC26256;IMCC26256;uncultured_Ferrimicrobium;0;0;0;0;0;0;0;0;0;0;0;272;0;0;0;0;196;0;0;79;547
Bacteria;Actinobacteriota;Coriobacteriia;OPB41;OPB41;OPB41;;37;0;178;0;0;0;0;57;0;0;0;0;0;273;0;0;0;0;0;0;545
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;uncultured;uncultured_organism;0;0;179;0;0;20;0;262;0;0;58;0;0;0;0;0;0;0;0;23;542
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;Dermatophilus;Dermatophilus_crocodyli;88;83;0;76;0;0;0;0;0;56;0;0;0;47;0;67;0;0;117;0;534
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Demequinaceae;Demequina;;0;56;0;59;80;0;46;35;21;81;0;0;0;77;0;0;0;0;79;0;534
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;uncultured;actinomycete_095-35;0;0;0;31;0;0;64;0;0;0;313;0;0;0;0;0;120;0;0;0;528
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Lawsonella;;0;0;113;0;0;0;0;0;0;0;0;351;0;63;0;0;0;0;0;0;527
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Oryzihumus;;0;0;0;0;26;0;0;0;0;0;0;0;0;0;169;212;0;0;99;0;506
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;uncultured;uncultured_bacterium;51;24;100;117;39;0;32;64;0;0;0;0;0;0;0;0;0;0;62;0;489
Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured;uncultured;uncultured_forest;53;0;0;0;0;0;25;101;119;0;83;0;0;0;0;48;0;0;58;0;487
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardiaceae;Bounagaea_algeriensis;82;0;0;0;0;0;275;0;0;128;0;0;0;0;0;0;0;0;0;0;485
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;;0;0;0;0;62;0;199;0;0;0;191;0;0;0;0;0;0;0;0;0;452
Bacteria;Actinobacteriota;Thermoleophilia;uncultured;uncultured;uncultured;uncultured_bacterium;0;0;134;0;0;0;0;0;0;0;0;105;0;0;0;0;0;0;0;177;416
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Demequinaceae;uncultured;uncultured_bacterium;0;34;0;69;55;104;0;0;0;0;79;69;0;0;0;0;0;0;0;0;410
Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineosporia;;0;0;0;0;0;0;0;140;0;0;0;0;0;0;40;40;187;0;0;0;407
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;;0;0;0;0;0;0;0;0;0;0;407;0;0;0;0;0;0;0;0;0;407
Bacteria;Actinobacteriota;Actinobacteria;Euzebyales;Euzebyaceae;Egibacter;Egibacter_rhizosphaerae;57;0;0;0;0;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;387
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Stackebrandtia;;0;0;0;0;0;0;0;0;0;0;281;0;0;0;0;0;103;0;0;0;384
Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108;uncultured_Alphaproteobacteria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;370
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;;;0;0;0;27;0;0;0;0;0;0;72;0;0;103;0;92;0;0;0;62;356
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Turicella;uncultured_bacterium;0;98;53;0;0;0;0;66;0;0;0;0;0;0;0;0;0;119;0;0;336
Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured;uncultured;uncultured_Acidimicrobiia;0;0;0;0;0;0;0;0;0;0;328;0;0;0;0;0;0;0;0;0;328
Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured;bacterium_Ellin6515;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;233;0;0;325
Bacteria;Actinobacteriota;Actinobacteria;PeM15;PeM15;PeM15;;55;0;90;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;301
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured;uncultured_Arthrobacter;40;0;0;0;0;12;0;0;0;61;0;0;72;96;0;0;0;0;0;18;299
Bacteria;Actinobacteriota;;;;;;7;0;0;0;0;0;0;0;10;0;281;0;0;0;0;0;0;0;0;0;298
Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14;uncultured_bacterium;0;0;130;0;0;0;0;154;0;0;0;0;0;0;0;0;0;0;0;0;284
Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;;0;0;0;0;222;0;30;0;0;0;0;0;0;0;0;0;0;0;30;0;282
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiales;Frankiales;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;0;0;0;0;0;274
Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;192;0;0;70;0;0;0;0;0;262
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;uncultured;uncultured;metagenome;17;0;0;0;0;0;22;0;0;0;0;163;0;0;0;0;0;0;0;55;257
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;;;0;0;0;0;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Lipingzhangella;uncultured_bacterium;0;0;0;60;0;79;0;89;0;0;0;0;0;0;0;0;0;0;0;0;228
Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;;0;0;0;0;60;0;0;0;0;0;0;0;165;0;0;0;0;0;0;0;225
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;;0;0;71;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;221
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;;0;0;0;82;0;0;0;0;0;49;43;0;0;0;0;0;0;0;46;0;220
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermacoccaceae;Branchiibius;Dermacoccaceae_bacterium;0;73;0;0;0;0;44;0;0;0;0;46;0;0;0;37;0;0;0;0;200
Bacteria;Actinobacteriota;MB-A2-108;MB-A2-108;MB-A2-108;MB-A2-108;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;196
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;metagenome;0;0;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;IMCC26207;;0;18;73;42;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;186
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;;;0;0;0;0;76;0;103;0;0;0;0;0;0;0;0;0;0;0;0;6;185
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Enteractinococcus;;0;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;180
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14;uncultured_organism;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_matruchotii;0;0;0;0;0;0;0;60;0;115;0;0;0;0;0;0;0;0;0;0;175
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;uncultured;uncultured;wastewater_metagenome;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;148;174
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;uncultured;uncultured;uncultured_bacterium;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;112;0;0;0;12;173
Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;F0332;uncultured_bacterium;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;151;0;171
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Olsenella;;0;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;CL500-29_marine_group;Hevea_brasiliensis;0;0;0;51;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;35;150
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Modestobacter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149;0;0;0;0;0;149
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Gordonia;;0;0;0;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;0;0;147
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;147
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacteraceae;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;144
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;;0;0;0;0;0;0;0;0;0;45;0;98;0;0;0;0;0;0;0;0;143
Bacteria;Actinobacteriota;Actinobacteria;Euzebyales;Euzebyaceae;Egibacter;uncultured_bacterium;26;0;0;0;43;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;137
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium_durum;0;0;0;0;0;0;0;0;0;0;0;84;51;0;0;0;0;0;0;0;135
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacterium;Propionibacterium_westphaliense;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;0;0;129
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14;uncultured_bacterium;0;0;0;0;0;0;19;0;0;0;57;0;0;0;0;0;0;0;0;43;119
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured;uncultured_bacterium;0;47;0;0;0;0;0;39;0;0;0;0;31;0;0;0;0;0;0;0;117
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Frankiaceae;Frankia;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;110
Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinotignum;uncultured_bacterium;0;0;0;0;0;0;0;0;0;67;38;0;0;0;0;0;0;0;0;0;105
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionicimonas;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;52;0;100
Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;IMCC26256;IMCC26256;Aciditerrimonas_sp.;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;97
Bacteria;Actinobacteriota;Actinobacteria;Euzebyales;Euzebyaceae;uncultured;uncultured_Actinomycetales;14;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;93
Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;uncultured;uncultured;Gaiella_sp.;0;0;0;68;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;86
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora;;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;43;0;86
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Phytoactinopolyspora;;0;26;0;32;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;85
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;uncultured;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;84
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;76
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Atopobium;;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;uncultured_actinobacterium;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;71
Bacteria;Actinobacteriota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;Nitriliruptoraceae;;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;69
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;uncultured;Colobanthus_quitensis;0;0;0;62;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;67
Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces_massiliensis;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65
Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Angustibacter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;57
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia;;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57
Bacteria;Actinobacteriota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;Egicoccus;;29;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55
Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora;uncultured_bacterium;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53
Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;uncultured_organism;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;52
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;uncultured;uncultured_Actinomycetales;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
Bacteria;Actinobacteriota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;Rubrobacter_bracarensis;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;51
Bacteria;Actinobacteriota;Acidimicrobiia;uncultured;uncultured;uncultured;uncultured_Iamia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;49
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;uncultured;uncultured_Acidimicrobiales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;45
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;uncultured;uncultured;uncultured_Iamiaceae;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;44
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Coriobacteriaceae_UCG-002;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;41
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14;uncultured_Conexibacteraceae;0;0;0;0;0;0;25;0;0;8;0;0;0;0;0;0;0;0;0;0;33
Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Dietziaceae;Dietzia;Dietzia_cinnamea;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;24
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Aquipuribacter;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;24
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Friedmanniella;Microlunatus_sp.;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;67-14;uncultured_soil;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Smaragdicoccus;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20
Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinocorallia;;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
Bacteria;Actinobacteriota;Actinobacteria;0319-7L14;0319-7L14;0319-7L14;;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16
Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996_marine_group;;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;16
Bacteria;Armatimonadota;uncultured;uncultured;uncultured;uncultured;;0;26;0;0;0;0;0;0;0;62;0;0;0;0;173;159;0;0;59;0;479
Bacteria;Armatimonadota;uncultured;uncultured;uncultured;uncultured;uncultured_bacterium;14;58;70;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;39;258
Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;Chthonomonadales;Chthonomonadales;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;144;190
Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonadaceae;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;48;120
Bacteria;Armatimonadota;Armatimonadia;Armatimonadales;Armatimonadales;Armatimonadales;uncultured_eubacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;0;0;0;119
Bacteria;Armatimonadota;Armatimonadia;Armatimonadales;Armatimonadales;Armatimonadales;uncultured_bacterium;0;0;0;0;24;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;67
Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;uncultured_bacterium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;56
Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;Chthonomonadaceae;Chthonomonas;unidentified_marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;47
Bacteria;Armatimonadota;Chthonomonadetes;Chthonomonadales;Chthonomonadales;Chthonomonadales;uncultured_Armatimonadetes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;uncultured;;2726;2036;1083;2082;1200;3099;655;931;4954;1324;2558;1113;1268;1465;844;1559;460;1249;1618;829;33053
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;;;1700;740;818;847;892;1256;267;419;2591;813;649;548;175;860;875;565;307;486;515;233;15556
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;;1218;571;434;1038;717;902;23;648;4276;548;766;312;692;355;432;581;217;155;145;46;14076
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Proteiniphilum;uncultured_prokaryote;624;1613;640;743;578;1094;0;774;253;467;513;459;598;566;285;224;109;154;596;0;10290
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;;;401;738;584;440;546;311;71;771;157;1186;349;117;738;678;375;233;990;0;312;28;9025
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;;608;338;427;409;183;161;220;166;399;795;150;180;771;476;186;226;390;367;355;0;6807
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;;552;456;258;360;194;682;114;511;442;290;51;242;355;309;487;496;0;141;309;115;6364
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gelidibacter;;270;614;218;670;402;514;51;358;0;462;98;295;235;463;320;572;413;227;0;43;6225
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;Lentimicrobiaceae;uncultured_Sphingobacteriales;805;652;367;603;371;444;108;191;296;205;88;103;247;392;212;0;219;364;232;0;5899
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_phocarum;252;334;389;477;504;86;210;456;157;301;76;353;171;318;119;314;470;0;593;0;5580
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;Lentimicrobium;;391;553;315;759;797;452;122;116;100;335;53;303;65;368;121;0;151;150;60;14;5225
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;;396;377;87;207;485;91;85;171;777;99;389;230;469;112;206;449;55;139;227;0;5051
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Subsaxibacter;;501;450;237;172;129;215;96;465;189;396;416;406;259;306;0;79;150;0;237;0;4703
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aequorivita;Aequorivita_capsosiphonis;234;403;95;428;165;466;86;502;81;99;24;554;127;460;234;115;317;0;220;0;4610
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;NS9_marine_group;;406;325;166;185;236;406;89;137;306;320;146;308;73;245;119;345;0;0;217;0;4029
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;KD3-93;KD3-93;;460;355;44;407;0;89;74;253;440;197;308;119;120;91;74;56;286;294;315;0;3982
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;Paludibacter;;392;584;191;163;206;256;0;136;183;233;0;450;263;145;117;0;235;0;328;0;3882
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes_vadinHA17;Bacteroidetes_vadinHA17;;499;590;0;534;263;402;118;221;0;74;31;550;80;31;0;0;0;0;424;0;3817
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;;155;120;137;210;170;326;29;72;108;135;9;256;80;62;356;1285;0;45;29;49;3633
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;uncultured;;307;305;213;403;128;171;0;211;53;274;260;145;226;252;279;82;0;0;96;0;3405
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;;;;257;327;96;442;357;106;103;255;39;125;190;259;85;270;0;0;265;0;74;0;3250
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;uncultured;metagenome;295;331;29;255;158;0;161;72;78;217;351;209;148;0;242;0;0;0;247;0;2793
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidetes_vadinHA17;Bacteroidetes_vadinHA17;uncultured_soil;251;440;4;362;461;272;51;167;15;67;0;84;174;0;0;168;71;0;173;0;2760
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;Lentimicrobiaceae;wastewater_metagenome;337;185;0;513;74;126;0;145;112;0;0;156;0;320;209;118;119;0;166;0;2580
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;OLB8;metagenome;210;137;0;292;135;228;26;0;117;45;104;448;232;227;0;0;0;104;0;0;2305
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Gelidibacter;bacterium_HAB15;295;0;39;56;97;0;26;136;240;151;312;0;188;103;127;71;0;222;172;0;2235
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Persicitalea;uncultured_bacterium;141;187;115;183;187;0;34;0;84;306;193;57;30;257;26;0;88;0;302;0;2190
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS_17;env.OPS_17;;263;47;0;212;69;292;0;0;339;217;154;99;0;48;0;25;41;19;245;0;2070
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Persicitalea;uncultured_Bacteroidetes;75;26;18;75;148;0;0;41;88;419;0;0;0;252;0;130;119;0;242;0;1633
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Wandonia;uncultured_bacterium;231;209;0;146;34;84;0;53;152;0;166;118;0;153;0;0;0;0;93;0;1439
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Paludibacteraceae;;;0;194;104;112;235;5;86;16;29;0;0;0;0;42;91;0;104;0;250;0;1268
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;;50;37;0;0;0;0;0;0;3;99;184;0;120;0;0;324;0;0;360;91;1268
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae;Saccharicrinis;Saccharicrinis_carchari;0;218;75;116;199;0;33;169;49;122;0;0;116;0;0;0;0;0;167;0;1264
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;Rubrivirga;uncultured_bacterium;75;49;23;99;75;89;0;55;35;137;60;98;17;39;0;346;0;0;57;0;1254
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;;;75;37;0;148;52;0;119;190;190;44;131;0;0;56;0;0;186;0;0;0;1228
Bacteria;Bacteroidota;Bacteroidia;;;;;126;49;0;38;102;157;75;89;44;0;152;185;61;111;0;0;0;0;6;15;1210
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae;;;254;119;190;218;80;0;48;0;18;63;0;159;0;45;0;0;0;0;0;0;1194
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola;uncultured_Fluviicola;97;109;320;195;68;0;0;154;38;0;0;0;77;0;0;0;0;0;132;0;1190
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;uncultured;;71;115;0;133;48;97;0;0;19;32;312;121;0;44;0;62;0;0;0;0;1054
